"IndID","weeks_date","status","sex","birth_date","birth_year","last_date","death_year","death_month","season","hs_8km_natal","hs_8km_final","nterr_buffer50_first","area_buffer50_first","nterr_dens_buffer50_first","nterr_buffer50_last","area_buffer50_last","nterr_dens_buffer50_last"
786,46,0,"m",2019-05-01,2019,2020-03-24,2019,3,"Winter",0.508743347167969,0.177338577270508,42,6425.74219747606,51.3352727964242,3,6593.27959190583,3.57363047835087
787,119,0,"f",2019-05-01,2019,2021-08-17,2021,8,"Summer",0.508743347167969,0.334055450439453,42,6425.74219747606,51.3352727964242,43,6439.15396454165,52.4480719238311
788,42,1,"f",2019-05-01,2019,2020-02-20,2019,2,"Winter",0.243709167480469,0.118518424987793,27,5861.76938038636,36.176364226621,36,6587.0962491868,42.9238207742884
789,44,1,"m",2019-05-01,2019,2020-03-04,2019,3,"Winter",0.310371765136719,0.332558288574219,44,7114.87912830917,48.5707748034508,47,7472.06456797033,49.4022948328284
790,43,1,"m",2019-05-01,2019,2020-02-28,2019,2,"Winter",0.400483093261719,0.468072265625,41,6571.10051289562,49.0044622451004,41,6313.57076641607,51.0033480112152
791,48,1,"m",2019-05-01,2019,2020-04-02,2019,4,"Winter",0.333542053222656,0.390702056884766,30,4690.04867148657,50.2381671328267,33,5176.95560321888,50.064442074799
792,129,0,"m",2019-05-01,2019,2021-10-26,2021,10,"Summer",0.565866455078125,0.522016479492188,27,3734.87512180193,56.7776691861659,33,4682.06128108054,55.3562583575034
793,50,0,"f",2019-05-01,2019,2020-04-15,2019,4,"Winter",0.558691589355469,0.54413134765625,30,4141.72716830136,56.889176772083,31,4257.16766075163,57.1914122382068
794,90,0,"m",2019-05-01,2019,2021-01-25,2020,1,"Winter",0.368105560302734,0.411157836914062,40,6573.5447183042,47.7914548119213,41,6616.77643437406,48.6661821185464
795,34,0,"m",2019-05-01,2019,2019-12-29,2019,12,"Winter",0.113870697021484,0.101522972106934,22,6816.29358268643,25.3492009772472,22,6899.57626811277,25.0432184866189
796,29,0,"m",2019-05-01,2019,2019-11-24,2019,11,"Winter",0.509516754150391,0.509516754150391,42,6423.36264106121,51.3542901218529,42,6423.36264106121,51.3542901218529
797,50,0,"f",2019-05-01,2019,2020-04-15,2019,4,"Winter",0.558691589355469,0.5529990234375,30,4141.72716830136,56.889176772083,26,3412.04133403194,59.8479040821095
798,134,0,"f",2019-05-01,2019,2021-11-24,2021,11,"Winter",0.522211059570313,0.510451049804687,35,4955.94343934225,55.4666050074191,35,5197.12607299136,52.8925704953866
799,80,0,"f",2018-05-01,2018,2019-11-14,2019,11,"Winter",0.310371765136719,0.351656890869141,39,7114.87912830917,43.051368575786,46,7784.3954314744,46.4112028150653
800,58,1,"m",2019-05-01,2019,2020-06-10,2020,6,"Summer",0.407846496582031,0.39129736328125,17,7850.39343644147,17.0077702294229,19,7850.39343644159,19.0086843740606
801,75,0,"m",2019-05-01,2019,2020-10-11,2020,10,"Summer",0.408004791259766,0.410656921386719,17,7850.39343644149,17.0077702294229,19,7850.39343644161,19.0086843740605
802,35,0,"f",2019-05-01,2019,2020-01-05,2019,1,"Winter",0.407846496582031,0.406151611328125,17,7850.39343644147,17.0077702294229,17,7850.39343644159,17.0077702294227
803,92,0,"f",2018-05-01,2018,2020-02-06,2019,2,"Winter",0.368105560302734,0.398041381835938,35,6573.5447183042,41.8175229604311,39,6353.0098435053,48.2141994535301
804,149,0,"f",2018-05-01,2018,2021-03-10,2020,3,"Winter",0.368105560302734,0.304975860595703,35,6573.5447183042,41.8175229604311,32,7756.84622378024,32.4007212514651
805,135,0,"m",2019-05-01,2019,2021-12-03,2021,12,"Winter",0.368105560302734,0.231308288574219,40,6573.5447183042,47.7914548119213,24,3573.67642113163,52.7455586355798
806,45,0,"f",2019-05-01,2019,2020-03-14,2019,3,"Winter",0.508743347167969,0.390968933105469,42,6425.74219747606,51.3352727964242,42,6576.98473106304,50.1547809696088
807,81,0,"f",2019-05-01,2019,2020-11-18,2020,11,"Winter",0.223859237670898,0.309924774169922,30,7455.00484685917,31.6055393469666,3,7850.39343644155,3.00137121695695
808,41,0,"f",2019-05-01,2019,2020-02-13,2019,2,"Winter",0.223859237670898,0.24385139465332,30,7455.00484685917,31.6055393469666,29,7609.51355439953,29.93167247249
809,47,0,"f",2019-05-01,2019,2020-03-26,2019,3,"Winter",0.558691589355469,0.581519226074219,30,4141.72716830136,56.889176772083,26,3434.48425419893,59.4568230247909
810,41,0,"m",2019-05-01,2019,2020-02-16,2019,2,"Winter",0.558691589355469,0.567407653808594,30,4141.72716830136,56.889176772083,26,3319.07700216458,61.5241895111691
811,151,0,"f",2018-05-01,2018,2021-03-23,2020,3,"Winter",0.522211059570313,0.514954406738281,30,4955.94343934225,47.5428042920735,42,6237.95189231266,52.8806945487092
812,117,0,"f",2019-05-01,2019,2021-07-30,2021,7,"Summer",0.558691589355469,0.5372099609375,30,4141.72716830136,56.889176772083,30,4328.01818320545,54.4404942505875
813,133,0,"f",2019-05-01,2019,2021-11-21,2021,11,"Winter",0.522211059570313,0.528197692871094,35,4955.94343934225,55.4666050074191,33,4530.86770806041,57.2034785875727
814,49,0,"f",2019-05-01,2019,2020-04-08,2019,4,"Winter",0.522211059570313,0.489966125488281,35,4955.94343934225,55.4666050074191,35,5020.62475113611,54.7520220719349
815,91,0,"f",2019-05-01,2019,2021-02-01,2020,2,"Winter",0.400483093261719,0.304742523193359,41,6571.10051289562,49.0044622451004,44,7315.75622959144,47.237111386662
816,31,0,"m",2019-05-01,2019,2019-12-06,2019,12,"Winter",0.310371765136719,0.277111267089844,44,7114.87912830917,48.5707748034508,47,7267.78130287504,50.7908977187818
817,118,0,"f",2019-05-01,2019,2021-08-07,2021,8,"Summer",0.310371765136719,0.284523498535156,44,7114.87912830917,48.5707748034508,47,7130.3798078038,51.7696317372605
818,39,0,"m",2019-05-01,2019,2020-02-01,2019,2,"Winter",0.306647430419922,0.28298486328125,45,7712.69374280781,45.8243494833992,44,7694.77609759253,44.9103635391025
819,46,0,"m",2019-05-01,2019,2020-03-23,2019,3,"Winter",0.43778955078125,0.422279541015625,20,7850.39343644164,20.0091414463795,20,7850.3934364417,20.0091414463793
820,50,0,"m",2019-05-01,2019,2020-04-19,2019,4,"Winter",0.508743347167969,0.428714752197266,42,6425.74219747606,51.3352727964242,44,6729.83599830787,51.349719663565
821,42,0,"m",2019-05-01,2019,2020-02-23,2019,2,"Winter",0.282274719238281,0.315248779296875,44,7335.81526914787,47.107946317604,44,7101.52116778024,48.6621364254689
822,159,0,"f",2018-05-01,2018,2021-05-20,2021,5,"Summer",0.198751663208008,0.134821624755859,25,6311.46465970259,31.1099802400881,20,6312.39137455106,24.8843304160084
823,37,0,"f",2020-05-01,2020,2021-01-16,2020,1,"Winter",0.239774353027344,0.237044296264648,32,7850.39343644161,32.0146263142073,30,7850.3934364415,30.0137121695697
824,41,1,"f",2019-05-01,2019,2020-02-18,2019,2,"Winter",0.310371765136719,0.23674382019043,44,7114.87912830917,48.5707748034508,45,7810.89416104099,45.2482348681254
825,21,1,"m",2020-05-01,2020,2020-09-28,2020,9,"Summer",0.508743347167969,0.359255065917969,43,6425.74219747606,52.5575411963391,41,6186.57513860307,52.0503250633216
826,21,1,"m",2020-05-01,2020,2020-09-30,2020,9,"Summer",0.198657897949219,0.18813948059082,41,7340.70274686334,43.8668146766397,39,7247.33290985068,42.26455270306
827,142,0,"f",2019-05-01,2019,2022-01-21,2021,1,"Winter",0.43778955078125,0.230893569946289,20,7850.39343644164,20.0091414463795,18,7850.39343644154,18.0082273017417
828,151,0,"f",2019-05-01,2019,2022-03-29,2021,3,"Winter",0.407846496582031,0.299911834716797,17,7850.39343644147,17.0077702294229,0,7850.39343644139,0
829,153,0,"f",2019-05-01,2019,2022-04-07,2021,4,"Winter",0.282274719238281,0.495145599365234,44,7335.81526914787,47.107946317604,44,6496.26640457108,53.1959698653544
830,22,1,"m",2020-05-01,2020,2020-10-05,2020,10,"Summer",0.285291717529297,0.284479522705078,44,7523.49342353458,45.9328097255814,41,7198.18825628608,44.7353188785725
831,24,1,"f",2020-05-01,2020,2020-10-16,2020,10,"Summer",0.313754516601563,0.391244110107422,35,5064.99583260096,54.272375787513,39,5687.106154722,53.8596037055998
832,25,1,"f",2020-05-01,2020,2020-10-24,2020,10,"Summer",0.325929229736328,0.378323211669922,23,3238.98732888195,55.7710047120709,27,3581.76655856844,59.2047250008572
833,76,0,"f",2019-05-01,2019,2020-10-20,2020,10,"Summer",0.407846496582031,0.334539093017578,17,7850.39343644147,17.0077702294229,14,7850.39343644165,14.0063990124656
834,26,1,"m",2020-05-01,2020,2020-11-04,2020,11,"Winter",0.522211059570313,0.511538330078125,34,4955.94343934225,53.88184486435,35,5151.62932989802,53.3596925527537
835,128,0,"f",2019-05-01,2019,2021-10-16,2021,10,"Summer",0.407846496582031,0.408939208984375,17,7850.39343644147,17.0077702294229,19,7850.39343644154,19.0086843740607
836,24,0,"m",2020-05-01,2020,2020-10-17,2020,10,"Summer",0.313754516601563,0.378206909179688,35,5064.99583260096,54.272375787513,39,5602.71437419867,54.6708725926822
837,23,0,"m",2020-05-01,2020,2020-10-11,2020,10,"Summer",0.239774353027344,0.240541610717773,32,7850.39343644161,32.0146263142073,33,7850.39343644162,33.0150833865262
838,25,0,"m",2020-05-01,2020,2020-10-25,2020,10,"Summer",0.558691589355469,0.575546936035156,30,4141.72716830136,56.889176772083,25,3314.72124400488,59.2356118043069
839,90,0,"f",2019-05-01,2019,2021-01-21,2020,1,"Winter",0.445612121582031,0.426612823486328,32,4712.95200538906,53.3269619550128,31,4648.84216514019,52.3729182459492
840,31,0,"m",2020-05-01,2020,2020-12-09,2020,12,"Winter",0.242937286376953,0.302668792724609,38,7541.19929960938,39.5761058995602,18,7850.39343644155,18.0082273017417
841,89,0,"f",2019-05-01,2019,2021-01-14,2020,1,"Winter",0.407846496582031,0.339142395019531,17,7850.39343644147,17.0077702294229,9,7850.3934364415,9.00411365087091
842,46,1,"m",2019-05-01,2019,2020-03-19,2019,3,"Winter",0.223859237670898,0.374022521972656,30,7455.00484685917,31.6055393469666,30,7850.3934364416,30.0137121695694
843,80,1,"f",2019-05-01,2019,2020-11-13,2020,11,"Winter",0.113870697021484,0.228890670776367,22,6816.29358268643,25.3492009772472,42,7474.10691203888,44.1346681963562
844,31,1,"m",2020-05-01,2020,2020-12-05,2020,12,"Winter",0.242937286376953,0.221910354614258,38,7541.19929960938,39.5761058995602,40,7456.27536516676,42.133538526035
845,31,1,"f",2020-05-01,2020,2020-12-10,2020,12,"Winter",0.113870697021484,0.157638656616211,21,6816.29358268643,24.1969645691905,28,7096.73133982593,30.9877146563476
846,39,1,"f",2020-05-01,2020,2021-02-01,2020,2,"Winter",0.565866455078125,0.485675140380859,28,3734.87512180193,58.8805458226905,28,3684.274840822,59.6892184357834
847,37,1,"m",2020-05-01,2020,2021-01-20,2020,1,"Winter",0.173689743041992,0.173689743041992,33,6489.41001173576,39.9391305916011,33,6489.41001173576,39.9391305916011
848,32,1,"f",2020-05-01,2020,2020-12-11,2020,12,"Winter",0.198751663208008,0.133788757324219,30,6311.46465970259,37.3319762881057,21,6355.06548934404,25.9530943607142
849,31,1,"f",2020-05-01,2020,2020-12-10,2020,12,"Winter",0.306647430419922,0.290479553222656,45,7712.69374280781,45.8243494833992,44,7573.05506519804,45.6322037697795
850,42,0,"m",2020-05-01,2020,2021-02-22,2020,2,"Winter",0.472484466552734,0.513617797851562,42,5936.81891376362,55.56295946002,42,6288.63018301251,52.4545439987868
851,45,1,"f",2020-05-01,2020,2021-03-14,2020,3,"Winter",0.198751663208008,0.166963851928711,30,6311.46465970259,37.3319762881057,27,6514.85860887868,32.5498244625465
852,42,1,"m",2020-05-01,2020,2021-02-22,2020,2,"Winter",0.113870697021484,0.130754180908203,21,6816.29358268643,24.1969645691905,21,6381.32852451894,25.8462816449178
853,94,1,"m",2019-05-01,2019,2021-02-17,2020,2,"Winter",0.209760833740234,0.209760833740234,22,3223.38427969682,53.6044048597551,22,3223.38427969682,53.6044048597551
854,32,0,"m",2020-05-01,2020,2020-12-16,2020,12,"Winter",0.258697967529297,0.261552856445313,19,3539.52082638922,42.1598454607047,19,3507.95749859499,42.5391844414544
855,81,0,"f",2020-05-01,2020,2021-11-24,2021,11,"Winter",0.522211059570313,0.510194946289062,34,4955.94343934225,53.88184486435,35,5200.50028364956,52.8582525133904
856,95,0,"m",2019-05-01,2019,2021-02-28,2020,2,"Winter",0.223859237670898,0.206213287353516,30,7455.00484685917,31.6055393469666,28,7700.6197496105,28.5576346971825
857,98,0,"f",2020-05-01,2020,2022-03-21,2021,3,"Winter",0.558691589355469,0.520564270019531,30,4141.72716830136,56.889176772083,28,3908.28653247069,56.268004897856
858,48,0,"m",2020-05-01,2020,2021-04-07,2020,4,"Winter",0.558691589355469,0.560298034667969,30,4141.72716830136,56.889176772083,28,3720.0570171779,59.1150847247267
859,45,0,"m",2020-05-01,2020,2021-03-16,2020,3,"Winter",0.558691589355469,0.500128448486328,30,4141.72716830136,56.889176772083,33,4606.56714581574,56.2634573028157
860,37,0,"m",2020-05-01,2020,2021-01-17,2020,1,"Winter",0.558691589355469,0.587339111328125,30,4141.72716830136,56.889176772083,29,3923.85805018477,58.0463065870935
861,44,0,"f",2020-05-01,2020,2021-03-07,2020,3,"Winter",0.147256286621094,0.130508682250977,12,7850.39343644156,12.0054848678278,10,7850.39343644165,10.0045707231897
862,155,0,"m",2018-05-01,2018,2021-04-26,2020,4,"Winter",0.368105560302734,0.398199859619141,35,6573.5447183042,41.8175229604311,41,6714.10355280366,47.9607209600585
863,32,0,"m",2020-05-01,2020,2020-12-16,2020,12,"Winter",0.239007446289063,0.273245666503906,25,3668.69772640175,53.520228564031,27,3875.72724672531,54.7142486088214
864,37,0,"m",2020-05-01,2020,2021-01-20,2020,1,"Winter",0.239007446289063,0.275433074951172,25,3668.69772640175,53.520228564031,27,3881.79333655311,54.6287464921072
865,48,0,"f",2020-05-01,2020,2021-04-04,2020,4,"Winter",0.239007446289063,0.272505432128906,25,3668.69772640175,53.520228564031,27,3872.67489950934,54.7573730354123
866,76,0,"m",2020-05-01,2020,2021-10-19,2021,10,"Summer",0.239007446289063,0.286840026855469,25,3668.69772640175,53.520228564031,28,3924.21366179321,56.0396310456742
867,37,0,"f",2020-05-01,2020,2021-01-20,2020,1,"Winter",0.239007446289063,0.279473266601563,25,3668.69772640175,53.520228564031,27,3897.27487975787,54.4117391407828
868,101,0,"f",2020-05-01,2020,2022-04-12,2021,4,"Winter",0.508743347167969,0.481453948974609,43,6425.74219747606,52.5575411963391,44,6580.74728699368,52.5130622441434
869,53,0,"f",2020-05-01,2020,2021-05-08,2021,5,"Summer",0.223533782958984,0.223533782958984,22,3158.55041642919,54.7047136080793,22,3158.55041642919,54.7047136080793
870,39,0,"m",2020-05-01,2020,2021-02-04,2020,2,"Winter",0.565866455078125,0.516391235351563,28,3734.87512180193,58.8805458226905,28,3860.8305320751,56.9596318523436
871,54,0,"m",2020-05-01,2020,2021-05-18,2021,5,"Summer",0.327557434082031,0.317067810058594,39,5566.49635652903,55.0265847862695,36,5355.22647119464,52.7976436372834
872,64,0,"m",2020-05-01,2020,2021-07-29,2021,7,"Summer",0.327557434082031,0.388360076904297,39,5566.49635652903,55.0265847862695,39,5637.58204591857,54.332740744192
873,44,0,"m",2020-05-01,2020,2021-03-10,2020,3,"Winter",0.259812316894531,0.259451629638672,19,3543.66912780499,42.1104921660528,19,3549.99585830859,42.0354437023524
874,47,0,"m",2020-05-01,2020,2021-03-26,2020,3,"Winter",0.239774353027344,0.23961311340332,32,7850.39343644161,32.0146263142073,33,7850.39343644182,33.0150833865254
875,76,1,"m",2019-05-01,2019,2020-10-18,2020,10,"Summer",0.43778955078125,0.23495539855957,20,7850.39343644164,20.0091414463795,21,7850.39343644164,21.0095985186984
876,39,0,"m",2020-05-01,2020,2021-01-31,2020,1,"Winter",0.147256286621094,0.202184661865234,12,7850.39343644156,12.0054848678278,16,7850.39343644148,16.0073131571039
877,40,0,"m",2020-05-01,2020,2021-02-09,2020,2,"Winter",0.147256286621094,0.122097915649414,12,7850.39343644156,12.0054848678278,10,7850.39343644158,10.0045707231898
878,36,0,"f",2020-05-01,2020,2021-01-10,2020,1,"Winter",0.285291717529297,0.22553483581543,44,7523.49342353458,45.9328097255814,40,7366.89245755648,42.6447470448324
879,31,0,"m",2020-05-01,2020,2020-12-09,2020,12,"Winter",0.242937286376953,0.245955490112305,38,7541.19929960938,39.5761058995602,39,7658.37102027618,39.996140551827
880,80,0,"f",2020-05-01,2020,2021-11-16,2021,11,"Winter",0.472484466552734,0.528227661132812,42,5936.81891376362,55.56295946002,42,6221.44209259808,53.0210236979278
881,72,0,"f",2020-05-01,2020,2021-09-22,2021,9,"Summer",0.113870697021484,0.120655166625977,21,6816.29358268643,24.1969645691905,21,6801.40555407151,24.2499308418288
882,103,0,"f",2020-05-01,2020,2022-04-26,2021,4,"Winter",0.23312223815918,0.23312223815918,0,6109.08087941493,0,0,6109.08087941493,0
883,42,1,"f",2012-05-01,2012,2013-02-24,2012,2,"Winter",0.462130828857422,0.437861511230469,7,7850.39343644152,7.00319950623292,7,7850.39343644161,7.00319950623284
884,366,1,"f",2009-05-01,2009,2016-05-08,2016,5,"Summer",0.49881689453125,0.384494110107422,2,7850.3934364416,2.00091414463795,13,7850.39343644171,13.0059419401465
885,547,1,"m",2009-05-01,2009,2019-10-30,2019,10,"Summer",0.49881689453125,0.287371185302734,2,7850.3934364416,2.00091414463795,13,7850.3934364416,13.0059419401467
886,45,0,"f",2010-05-01,2010,2011-03-15,2010,3,"Winter",0.49881689453125,0.498135040283203,3,7850.3934364416,3.00137121695693,3,7850.39343644155,3.00137121695695
887,47,0,"f",2010-05-01,2010,2011-03-26,2010,3,"Winter",0.49881689453125,0.499286010742187,3,7850.3934364416,3.00137121695693,3,7850.39343644152,3.00137121695697
888,435,0,"f",2010-05-01,2010,2018-09-05,2018,9,"Summer",0.49881689453125,0.343438079833984,3,7850.3934364416,3.00137121695693,38,7850.39343644163,38.017368748121
889,99,0,"m",2011-05-01,2011,2013-03-28,2012,3,"Winter",0.450091491699219,0.426123046875,5,7850.39343644154,5.00228536159493,7,7850.39343644156,7.00319950623288
890,38,0,"f",2013-05-01,2013,2014-01-24,2013,1,"Winter",0.428908020019531,0.422675445556641,6,7850.39343644148,6.00274243391396,7,7850.39343644148,7.00319950623295
891,35,1,"m",2013-05-01,2013,2014-01-04,2013,1,"Winter",0.49881689453125,0.405968780517578,4,7850.3934364416,4.00182828927591,5,7850.3934364416,5.00228536159489
892,409,1,"m",2012-05-01,2012,2020-03-08,2019,3,"Winter",0.462130828857422,0.482560729980469,7,7850.39343644152,7.00319950623292,23,7850.39343644157,23.0105126633366
893,32,1,"m",2013-05-01,2013,2013-12-14,2013,12,"Winter",0.527090148925781,0.517131774902344,2,7850.39343644163,2.00091414463795,2,7850.39343644171,2.00091414463793
894,89,1,"m",2012-05-01,2012,2014-01-14,2013,1,"Winter",0.462130828857422,0.423712890625,7,7850.39343644152,7.00319950623292,6,7850.39343644158,6.00274243391389
895,99,0,"m",2012-05-01,2012,2014-03-26,2013,3,"Winter",0.462130828857422,0.379446990966797,7,7850.39343644152,7.00319950623292,6,7850.39343644165,6.00274243391383
896,56,0,"m",2012-05-01,2012,2013-05-31,2013,5,"Summer",0.462130828857422,0.491789337158203,7,7850.39343644152,7.00319950623292,5,7850.39343644156,5.00228536159492
897,33,1,"f",2013-05-01,2013,2013-12-23,2013,12,"Winter",0.49881689453125,0.492133026123047,4,7850.3934364416,4.00182828927591,5,7850.39343644153,5.00228536159493
898,51,1,"f",2013-05-01,2013,2014-04-26,2013,4,"Winter",0.527090148925781,0.187473495483398,2,7850.39343644163,2.00091414463795,0,7850.3934364416,0
899,522,0,"f",2012-05-01,2012,2022-05-08,2022,5,"Summer",0.462130828857422,0.319173034667969,7,7850.39343644152,7.00319950623292,6,5572.19949603103,8.45696386811211
900,39,0,"m",2013-05-01,2013,2014-01-29,2013,1,"Winter",0.428908020019531,0.425615112304688,6,7850.39343644148,6.00274243391396,7,7850.39343644165,7.0031995062328
901,45,1,"f",2013-05-01,2013,2014-03-14,2013,3,"Winter",0.527090148925781,0.214368606567383,2,7850.39343644163,2.00091414463795,6,7850.39343644166,6.00274243391382
902,38,0,"m",2013-05-01,2013,2014-01-24,2013,1,"Winter",0.527090148925781,0.565747924804687,2,7850.39343644163,2.00091414463795,3,7850.3934364414,3.00137121695701
903,39,0,"m",2013-05-01,2013,2014-01-29,2013,1,"Winter",0.428908020019531,0.426613250732422,6,7850.39343644148,6.00274243391396,7,7850.3934364415,7.00319950623293
904,46,0,"m",2013-05-01,2013,2014-03-19,2013,3,"Winter",0.428908020019531,0.445829895019531,6,7850.39343644148,6.00274243391396,7,7850.39343644174,7.00319950623272
905,148,1,"m",2013-05-01,2013,2016-03-05,2015,3,"Winter",0.49881689453125,0.344068389892578,4,7850.3934364416,4.00182828927591,14,7850.39343644173,14.0063990124655
906,146,1,"f",2012-05-01,2012,2015-02-22,2014,2,"Winter",0.49881689453125,0.0858464889526367,4,7850.3934364416,4.00182828927591,4,7850.39343644171,4.00182828927585
907,444,0,"m",2013-05-01,2013,2021-11-08,2021,11,"Winter",0.462130828857422,0.280083801269531,7,7850.39343644152,7.00319950623292,18,7850.39343644169,18.0082273017414
908,63,0,"f",2013-05-01,2013,2014-07-18,2014,7,"Summer",0.527090148925781,0.420409790039062,2,7850.39343644163,2.00091414463795,4,7850.39343644155,4.00182828927594
909,436,0,"f",2013-05-01,2013,2021-09-13,2021,9,"Summer",0.527090148925781,0.388610687255859,2,7850.39343644163,2.00091414463795,14,7850.39343644174,14.0063990124654
910,25,1,"m",2014-05-01,2014,2014-10-29,2014,10,"Summer",0.421514587402344,0.419190795898437,10,7850.39343644151,10.0045707231899,10,7850.39343644164,10.0045707231897
911,90,1,"m",2014-05-01,2014,2016-01-23,2015,1,"Winter",0.49881689453125,0.0779246368408203,7,7850.3934364416,7.00319950623284,2,7850.39343644158,2.00091414463796
912,106,1,"m",2013-05-01,2013,2015-05-16,2015,5,"Summer",0.462130828857422,0.290180847167969,7,7850.39343644152,7.00319950623292,1,7037.29226087452,1.11605164924591
913,140,1,"m",2012-05-01,2012,2015-01-06,2014,1,"Winter",0.462130828857422,0.270600555419922,7,7850.39343644152,7.00319950623292,15,7850.39343644155,15.0068560847848
914,30,1,"f",2015-05-01,2015,2015-11-27,2015,11,"Winter",0.338429168701172,0.42454638671875,11,7850.39343644156,11.0050277955088,11,7850.39343644138,11.0050277955091
915,163,1,"m",2014-05-01,2014,2017-06-21,2017,6,"Summer",0.467581451416016,0.535197692871094,9,7850.39343644167,9.00411365087072,8,7850.39343644156,8.00365657855187
916,141,0,"f",2013-05-01,2013,2016-01-14,2015,1,"Winter",0.527090148925781,0.504393310546875,2,7850.39343644163,2.00091414463795,3,7850.39343644171,3.00137121695689
917,394,0,"f",2013-05-01,2013,2020-11-24,2020,11,"Winter",0.325263305664062,0.28540283203125,5,7850.39343644169,5.00228536159483,17,7850.39343644161,17.0077702294226
918,308,1,"f",2015-05-01,2015,2021-03-28,2020,3,"Winter",0.421514587402344,0.326883209228516,13,7850.39343644151,13.0059419401469,31,7850.39343644157,31.0141692418884
919,52,0,"m",2015-05-01,2015,2016-05-04,2016,5,"Summer",0.421514587402344,0.427313323974609,13,7850.39343644151,13.0059419401469,15,7850.39343644142,15.006856084785
920,18,0,"f",2015-05-01,2015,2015-09-04,2015,9,"Summer",0.359716796875,0.366710723876953,13,7850.39343644157,13.0059419401468,13,7850.3934364417,13.0059419401465
921,25,0,"m",2015-05-01,2015,2015-10-24,2015,10,"Summer",0.359716796875,0.387207763671875,13,7850.39343644157,13.0059419401468,13,7850.39343644158,13.0059419401467
922,30,0,"m",2015-05-01,2015,2015-12-01,2015,12,"Winter",0.500642822265625,0.486587646484375,3,7850.39343644156,3.00137121695695,3,7850.39343644152,3.00137121695696
923,88,0,"f",2015-05-01,2015,2017-01-12,2016,1,"Winter",0.500642822265625,0.473336822509766,3,7850.39343644156,3.00137121695695,6,7850.39343644171,6.00274243391378
924,25,0,"f",2015-05-01,2015,2015-10-24,2015,10,"Summer",0.359716796875,0.378549774169922,13,7850.39343644157,13.0059419401468,13,7850.39343644161,13.0059419401467
925,306,0,"m",2015-05-01,2015,2021-03-15,2020,3,"Winter",0.359716796875,0.371163787841797,13,7850.39343644157,13.0059419401468,27,7850.39343644161,27.0123409526124
926,33,0,"m",2015-05-01,2015,2015-12-20,2015,12,"Winter",0.393583679199219,0.393583679199219,14,7850.39343644165,14.0063990124656,14,7850.39343644165,14.0063990124656
927,77,0,"m",2015-05-01,2015,2016-10-26,2016,10,"Summer",0.500642822265625,0.311228057861328,3,7850.39343644156,3.00137121695695,10,7850.39343644155,10.0045707231898
928,89,1,"m",2014-05-01,2014,2016-01-18,2015,1,"Winter",0.49881689453125,0.390669158935547,7,7850.3934364416,7.00319950623284,12,7850.39343644137,12.0054848678281
929,66,1,"m",2015-05-01,2015,2016-08-05,2016,8,"Summer",0.338429168701172,0.320459167480469,11,7850.39343644156,11.0050277955088,8,7850.39343644164,8.00365657855178
930,42,0,"m",2015-05-01,2015,2016-02-24,2015,2,"Winter",0.500642822265625,0.491045379638672,3,7850.39343644156,3.00137121695695,3,7850.39343644152,3.00137121695697
931,71,1,"f",2015-05-01,2015,2016-09-14,2016,9,"Summer",0.428908020019531,0.363883270263672,13,7850.39343644148,13.0059419401469,16,7850.39343644156,16.0073131571037
932,137,1,"f",2014-05-01,2014,2016-12-17,2016,12,"Winter",0.49881689453125,0.298450836181641,7,7850.3934364416,7.00319950623284,8,7850.39343644166,8.00365657855177
933,100,1,"m",2015-05-01,2015,2017-04-02,2016,4,"Winter",0.49881689453125,0.157740676879883,10,7850.3934364416,10.0045707231898,2,7850.39343644155,2.00091414463797
934,46,1,"f",2016-05-01,2016,2017-03-22,2016,3,"Winter",0.49881689453125,0.394389770507812,14,7850.3934364416,14.0063990124657,15,7850.39343644168,15.0068560847845
935,49,1,"m",2016-05-01,2016,2017-04-14,2016,4,"Winter",0.49881689453125,0.263266815185547,14,7850.3934364416,14.0063990124657,27,7845.77737794357,27.0282336474977
936,48,0,"f",2016-05-01,2016,2017-04-07,2016,4,"Winter",0.421514587402344,0.432201416015625,16,7850.39343644151,16.0073131571038,15,7850.39343644166,15.0068560847846
937,31,1,"m",2016-05-01,2016,2016-12-04,2016,12,"Winter",0.404322204589844,0.47046630859375,7,7850.39343644141,7.00319950623301,8,7850.39343644165,8.00365657855178
938,46,1,"m",2016-05-01,2016,2017-03-21,2016,3,"Winter",0.328138885498047,0.328138885498047,16,7850.39343644172,16.0073131571034,16,7850.39343644172,16.0073131571034
939,47,1,"m",2016-05-01,2016,2017-03-29,2016,3,"Winter",0.404322204589844,0.5118427734375,7,7850.39343644141,7.00319950623301,8,7850.39343644148,8.00365657855194
940,40,1,"m",2016-05-01,2016,2017-02-08,2016,2,"Winter",0.385755798339844,0.385755798339844,12,7850.39343644153,12.0054848678278,12,7850.39343644153,12.0054848678278
941,79,1,"m",2016-05-01,2016,2017-11-09,2017,11,"Winter",0.338429168701172,0.468852478027344,12,7850.39343644156,12.0054848678278,17,7850.3934364414,17.0077702294231
942,123,0,"f",2016-05-01,2016,2018-09-13,2018,9,"Summer",0.404322204589844,0.434669647216797,7,7850.39343644141,7.00319950623301,10,7850.39343644167,10.0045707231897
943,34,1,"m",2017-05-01,2017,2017-12-31,2017,12,"Winter",0.395452514648438,0.395452514648438,16,7850.39343644164,16.0073131571036,16,7850.39343644164,16.0073131571036
